año,corporacion,lugar,votacion,localidad,longitud,latitud,geometry,upz
2023,ALCALDIA,LAS NIEVES,1043,SANTA FE,-74.06913089899996,4.605013588000077,POINT (-74.06913089899996 4.605013588000077),LAS NIEVES
2023,ALCALDIA,COLEGIO MONTEHELENA,1040,TEUSAQUILLO,-74.0658942836386,4.64322623352669,POINT (-74.0658942836386 4.64322623352669),GALERIAS
2023,ALCALDIA,BRAVO PAEZ,1037,RAFAEL URIBE URIBE,-74.12037854099998,4.584800500000028,POINT (-74.12037854099998 4.584800500000028),QUIROGA
2023,ALCALDIA,LA MAGDALENA,1035,TEUSAQUILLO,-74.07105250499995,4.629350958000032,POINT (-74.07105250499995 4.629350958000032),TEUSAQUILLO
2023,ALCALDIA,POLIDEPORTIVO LA ESTANCIA,1033,CIUDAD BOLIVAR,-74.17372990099994,4.592812709000043,POINT (-74.17372990099994 4.592812709000043),ISMAEL PERDOMO
2023,ALCALDIA,PARQUE SAN ANDRES,1031,ENGATIVA,-74.11002009999999,4.71339411200006,POINT (-74.11002009999999 4.71339411200006),BOLIVIA
2023,ALCALDIA,COLEGIO CIUDADANOS DEL FUTURO,1029,BOSA,-74.19070919,4.628029753000021,POINT (-74.19070919 4.628029753000021),BOSA OCCIDENTAL
2023,ALCALDIA,C.C. OUTLET FACTORY,1027,PUENTE ARANDA,-74.11836960299996,4.629242372000022,POINT (-74.11836960299996 4.629242372000022),PUENTE ARANDA
2023,ALCALDIA,COLOMBIA,1025,BARRIOS UNIDOS,-74.06551906299995,4.657375872000046,POINT (-74.06551906299995 4.657375872000046),LOS ALCAZARES
2023,ALCALDIA,HUNZA SEDE B - IED,1024,SUBA,-74.08725561599994,4.720686158000035,POINT (-74.08725561599994 4.720686158000035),EL RINCON
2023,ALCALDIA,PARQUEADERO CHICO CALLE 90,1013,CHAPINERO,-74.05370365199997,4.674925198000039,POINT (-74.05370365199997 4.674925198000039),CHICO LAGO
2023,ALCALDIA,LUCERO MEDIO,1013,CIUDAD BOLIVAR,-74.14561460299996,4.549026850000075,POINT (-74.14561460299996 4.549026850000075),LUCERO
2023,ALCALDIA,TAGASTE,1010,KENNEDY,-74.14514653899994,4.653395062000072,POINT (-74.14514653899994 4.653395062000072),TINTAL NORTE
2023,ALCALDIA,LA FRAGUITA,1008,ANTONIO NARINO,-74.09889760699997,4.591921058000025,POINT (-74.09889760699997 4.591921058000025),RESTREPO
2023,ALCALDIA,MEISSEN,1007,CIUDAD BOLIVAR,-74.13563345799997,4.556714753000051,POINT (-74.13563345799997 4.556714753000051),LUCERO
2023,ALCALDIA,MARRUECOS APARTAMENTOS,1005,RAFAEL URIBE URIBE,-74.11256656599994,4.554367677000073,POINT (-74.11256656599994 4.554367677000073),MARRUECOS
2023,ALCALDIA,LA PAZ,1003,BARRIOS UNIDOS,-74.07520913799993,4.660220166000045,POINT (-74.07520913799993 4.660220166000045),LOS ALCAZARES
2023,ALCALDIA,NUEVO CARLOS ALBAN,1001,BOSA,-74.19669725799997,4.608147740000049,POINT (-74.19669725799997 4.608147740000049),BOSA CENTRAL
2023,ALCALDIA,GRANJAS DE SAN PABLO,997,RAFAEL URIBE URIBE,-74.11613731499995,4.571512927000072,POINT (-74.11613731499995 4.571512927000072),MARCO FIDEL SUAREZ
2023,ALCALDIA,LA TRINIDAD,996,PUENTE ARANDA,-74.11704188499994,4.626988280000035,POINT (-74.11704188499994 4.626988280000035),SAN RAFAEL
2023,ALCALDIA,PUENTE GRANDE,992,FONTIBON,-74.16811639799994,4.697663889000069,POINT (-74.16811639799994 4.697663889000069),FONTIBON SAN PABLO
2023,ALCALDIA,PABLO VI II ETAPA,989,TEUSAQUILLO,-74.08881135499996,4.650771604000056,POINT (-74.08881135499996 4.650771604000056),LA ESMERALDA
2023,ALCALDIA,COLSEGUROS,984,LOS MARTIRES,-74.08428456999997,4.621698653000067,POINT (-74.08428456999997 4.621698653000067),LA SABANA
2023,ALCALDIA,LUIS CARLOS GALAN SARMIENTO,983,PUENTE ARANDA,-74.11809662999997,4.611871056000041,POINT (-74.11809662999997 4.611871056000041),CIUDAD MONTES
2023,ALCALDIA,BIBLIOTECA VIRGILIO BARCO,983,TEUSAQUILLO,-74.08867879899998,4.657094267000048,POINT (-74.08867879899998 4.657094267000048),PARQUE SIMON BOLIVAR - CAN
2023,ALCALDIA,POTOSI (LA LAGUNA),979,CIUDAD BOLIVAR,-74.16954199599996,4.570871196000041,POINT (-74.16954199599996 4.570871196000041),JERUSALEM
2023,ALCALDIA,"FATIMA ""B""",978,TUNJUELITO,-74.13874222099997,4.584682175000069,POINT (-74.13874222099997 4.584682175000069),VENECIA
2023,ALCALDIA,SALON COMUNAL AURES II,975,SUBA,-74.10196150899998,4.733217357000058,POINT (-74.10196150899998 4.733217357000058),EL RINCON
2023,ALCALDIA,SANTANDER SUR,974,ANTONIO NARINO,-74.11432248699998,4.590989214000047,POINT (-74.11432248699998 4.590989214000047),RESTREPO
2023,ALCALDIA,ALIANZA QUIROGA,968,RAFAEL URIBE URIBE,-74.11728742799994,4.579603237000072,POINT (-74.11728742799994 4.579603237000072),QUIROGA
2023,ALCALDIA,COLEGIO SANS FACON,966,USAQUEN,-74.04112023899995,4.749810788000048,POINT (-74.04112023899995 4.749810788000048),TOBERIN
2023,ALCALDIA,SANTANDER,962,ANTONIO NARINO,-74.11035550799994,4.589816232000032,POINT (-74.11035550799994 4.589816232000032),RESTREPO
2023,ALCALDIA,EL SALITRE,961,TEUSAQUILLO,-74.10011001899994,4.655930620000049,POINT (-74.10011001899994 4.655930620000049),PARQUE SIMON BOLIVAR - CAN
2023,ALCALDIA,SAN ANDRESITO,957,PUENTE ARANDA,-74.10142829999995,4.616956959000049,POINT (-74.10142829999995 4.616956959000049),ZONA INDUSTRIAL
2023,ALCALDIA,NARANJOS,953,BOSA,-74.194879,4.609038,POINT (-74.194879 4.609038),BOSA CENTRAL
2023,ALCALDIA,LA PERSEVERANCIA,952,SANTA FE,-74.06450466499996,4.617777998000065,POINT (-74.06450466499996 4.617777998000065),LA MACARENA
2023,ALCALDIA,LA ALDEA,949,FONTIBON,-74.150029,4.688916,POINT (-74.150029 4.688916),FONTIBON SAN PABLO
2023,ALCALDIA,EL MIRADOR,942,RAFAEL URIBE URIBE,-74.16189115399999,4.55155805000004,POINT (-74.16189115399999 4.55155805000004),LUCERO
2023,ALCALDIA,EL CAMPIN,941,TEUSAQUILLO,-74.07582905499999,4.649279934000049,POINT (-74.07582905499999 4.649279934000049),GALERIAS
2023,ALCALDIA,UNIVERSIDAD DE LA SALLE,940,CHAPINERO,-74.06006505099998,4.644731879000062,POINT (-74.06006505099998 4.644731879000062),PARDO RUBIO
2023,ALCALDIA,VENECIA B,937,TUNJUELITO,-74.14358300899994,4.59223242500002,POINT (-74.14358300899994 4.59223242500002),VENECIA
2023,ALCALDIA,CAMILO TORRES,936,SANTA FE,-74.06658511799998,4.620288446000075,POINT (-74.06658511799998 4.620288446000075),SAGRADO CORAZON
2023,ALCALDIA,SALÓN COMUNAL COLÓN,934,PUENTE ARANDA,-74.11500638299998,4.622256958000037,POINT (-74.11500638299998 4.622256958000037),SAN RAFAEL
2023,ALCALDIA,COLEGIO SAN FRANCISCO CL 186,933,USAQUEN,-74.14905784799998,4.563622939000027,POINT (-74.14905784799998 4.563622939000027),SAN FRANCISCO
2023,ALCALDIA,SALAZAR GOMEZ,926,PUENTE ARANDA,-74.11809821699995,4.63356439000006,POINT (-74.11809821699995 4.63356439000006),PUENTE ARANDA
2023,ALCALDIA,SAN BERNARDO,922,SANTA FE,-74.08471557899998,4.593608135000068,POINT (-74.08471557899998 4.593608135000068),LAS CRUCES
2023,ALCALDIA,RESIDENCIAS B.C.H.,913,TEUSAQUILLO,-74.08162454299998,4.629672908000032,POINT (-74.08162454299998 4.629672908000032),QUINTA PAREDES
2023,ALCALDIA,COLISEO DEPORTIVO PRIMERA DE MAYO,905,SAN CRISTOBAL,-74.08919655199998,4.57373209900004,POINT (-74.08919655199998 4.57373209900004),SOSIEGO
2023,ALCALDIA,LLANO ORIENTAL,902,BOSA,-74.19999755999999,4.603365075000056,POINT (-74.19999755999999 4.603365075000056),BOSA CENTRAL
2023,ALCALDIA,QUINTA PAREDES A,901,TEUSAQUILLO,-74.09153300899999,4.63617090300005,POINT (-74.09153300899999 4.63617090300005),PARQUE SIMON BOLIVAR - CAN
2023,ALCALDIA,SOLEDAD ACOSTA DE SAMPER,886,BOSA,-74.18609409199996,4.643221317000041,POINT (-74.18609409199996 4.643221317000041),EL PORVENIR
2023,ALCALDIA,NUEVA ESTACION,886,BOSA,-74.182122,4.605258999000057,POINT (-74.182122 4.605258999000057),BOSA CENTRAL
2023,ALCALDIA,ESCUELA LA VICTORIA B,886,SAN CRISTOBAL,-74.09391079499994,4.554348808000043,POINT (-74.09391079499994 4.554348808000043),LA GLORIA
2023,ALCALDIA,COLONIA ORIENTAL,885,PUENTE ARANDA,-74.1149,4.6183,POINT (-74.1149 4.6183),SAN RAFAEL
2023,ALCALDIA,CANAIMA,884,USAQUEN,-74.04098847999995,4.772747019000064,POINT (-74.04098847999995 4.772747019000064),PASEO DE LOS LIBERTADORES
2023,ALCALDIA,UNIVERSIDAD CENTRAL,881,SANTA FE,-74.06934482399998,4.606374054000071,POINT (-74.06934482399998 4.606374054000071),LAS NIEVES
2023,ALCALDIA,SALON COMUNAL SANTA ISABEL,879,LOS MARTIRES,-74.10290328699995,4.599747278000052,POINT (-74.10290328699995 4.599747278000052),SANTA ISABEL
2023,ALCALDIA,SAN IGNACIO,874,ENGATIVA,-74.11170781499999,4.673938038000074,POINT (-74.11170781499999 4.673938038000074),SANTA CECILIA
2023,ALCALDIA,JUAN LOZANO Y LOZANO SEDE B - IED,870,SUBA,-74.08667297999995,4.753495722000025,POINT (-74.08667297999995 4.753495722000025),SUBA
2023,ALCALDIA,SAN FRANCISCO SEDE B,869,CIUDAD BOLIVAR,-74.14975263099996,4.562514262000036,POINT (-74.14975263099996 4.562514262000036),SAN FRANCISCO
2023,ALCALDIA,GIMNASIO REAL AMERICANO,863,BOSA,-74.19528367199996,4.629848511000034,POINT (-74.19528367199996 4.629848511000034),EL PORVENIR
2023,ALCALDIA,COLEGIO LA KHUMBRE,862,SUBA,-74.07350945199994,4.823891889000038,POINT (-74.07350945199994 4.823891889000038),
2023,ALCALDIA,LAS COLINAS,861,RAFAEL URIBE URIBE,-74.11286773499995,4.574369309000076,POINT (-74.11286773499995 4.574369309000076),MARCO FIDEL SUAREZ
2023,ALCALDIA,SAN FELIPE,859,BARRIOS UNIDOS,-74.06340934299999,4.666845969000065,POINT (-74.06340934299999 4.666845969000065),LOS ALCAZARES
2023,ALCALDIA,CASA GRANDE,858,CIUDAD BOLIVAR,-74.16021815799996,4.58154711100002,POINT (-74.16021815799996 4.58154711100002),ISMAEL PERDOMO
2023,ALCALDIA,ABRAHAM LINCOLN,856,TUNJUELITO,-74.12380751399996,4.555324423000059,POINT (-74.12380751399996 4.555324423000059),TUNJUELITO
2023,ALCALDIA,PRIMAVERA Y GORGONZOLA,854,PUENTE ARANDA,-74.1077,4.616299999000034,POINT (-74.1077 4.616299999000034),CIUDAD MONTES
2023,ALCALDIA,COLEGIO SAN PEDRO CLAVER SEDE A,854,KENNEDY,-74.1611,4.622,POINT (-74.1611 4.622),KENNEDY CENTRAL
2023,ALCALDIA,EL SOCORRO SUR,853,RAFAEL URIBE URIBE,-74.12448237099994,4.564808620000065,POINT (-74.12448237099994 4.564808620000065),MARRUECOS
2023,ALCALDIA,COLEGIO JEAN PIAGET,846,KENNEDY,-74.13168347699997,4.624596076000046,POINT (-74.13168347699997 4.624596076000046),AMERICAS
2023,ALCALDIA,LA GLORIA- ESCUELA ALTAMIRA,842,SAN CRISTOBAL,-74.0893,4.5441,POINT (-74.0893 4.5441),LA GLORIA
2023,ALCALDIA,VILLA DEL CERRO,839,SAN CRISTOBAL,-74.09562216299997,4.544188748000067,POINT (-74.09562216299997 4.544188748000067),LOS LIBERTADORES
2023,ALCALDIA,SALÓN COMUNAL CLARET,839,RAFAEL URIBE URIBE,-74.12849366899997,4.583412801000065,POINT (-74.12849366899997 4.583412801000065),QUIROGA
2023,ALCALDIA,TRES ESTANCIAS,837,FONTIBON,-74.16417606199997,4.682814584000027,POINT (-74.16417606199997 4.682814584000027),ZONA FRANCA
2023,ALCALDIA,PUENTE ARANDA,836,PUENTE ARANDA,-74.10888560299998,4.632026551000024,POINT (-74.10888560299998 4.632026551000024),PUENTE ARANDA
2023,ALCALDIA,ROGELIO SALMONA,834,CIUDAD BOLIVAR,-74.15492847699994,4.58734273500005,POINT (-74.15492847699994 4.58734273500005),ARBORIZADORA
2023,ALCALDIA,LICEO CIUDAD CAPITAL,824,BOSA,-74.20114482099996,4.63751824700006,POINT (-74.20114482099996 4.63751824700006),TINTAL SUR
2023,ALCALDIA,ESC.TECNOLOGICA INST. TECNICO CENTRAL,822,KENNEDY,-74.16140759999996,4.653949642000043,POINT (-74.16140759999996 4.653949642000043),TINTAL NORTE
2023,ALCALDIA,DIANA TURBAY,820,RAFAEL URIBE URIBE,-74.10765247299997,4.545341695000047,POINT (-74.10765247299997 4.545341695000047),DIANA TURBAY
2023,ALCALDIA,RESURRECCION,818,RAFAEL URIBE URIBE,-74.10933182899998,4.56841423700007,POINT (-74.10933182899998 4.56841423700007),MARCO FIDEL SUAREZ
2023,ALCALDIA,SALON COMUNAL SANTA CECILIA,814,SUBA,-74.1282,4.7397,POINT (-74.1282 4.7397),TIBABUYES
2023,ALCALDIA,LA INDEPENDENCIA,812,BOSA,-74.194785,4.620748,POINT (-74.194785 4.620748),BOSA OCCIDENTAL
2023,ALCALDIA,COLEGIO LA GIRALDA,798,SANTA FE,-74.14173478999999,4.681725344000029,POINT (-74.14173478999999 4.681725344000029),FONTIBON
2023,ALCALDIA,EL ENCANTO,792,ENGATIVA,-74.10735812799999,4.681729464000057,POINT (-74.10735812799999 4.681729464000057),SANTA CECILIA
2023,ALCALDIA,MARIA CANO,786,RAFAEL URIBE URIBE,-74.11541593199996,4.55925342200004,POINT (-74.11541593199996 4.55925342200004),MARRUECOS
2023,ALCALDIA,COLEGIO DISTRITAL DIVINO MAESTRO SEDE B,786,USAQUEN,-74.02774595599993,4.739852818000031,POINT (-74.02774595599993 4.739852818000031),SAN CRISTOBAL NORTE
